GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US94563,94563,ZCTA5 94563,19179,85,14434,544,273,129,102,99,3105,526,24,26,38,42,1203,290,50,56,1153,290
8600000US94564,94564,ZCTA5 94564,19162,90,9130,672,1890,377,63,70,4823,508,25,42,1094,456,2137,544,444,233,1693,475
8600000US94565,94565,ZCTA5 94565,93549,1013,33110,1832,14030,1058,763,290,13945,1108,1257,443,22022,2039,8422,1026,2118,482,6304,1003
8600000US94566,94566,ZCTA5 94566,45001,887,29682,1055,744,324,95,75,11284,723,87,112,909,345,2200,539,231,130,1969,514
8600000US94567,94567,ZCTA5 94567,642,163,568,138,0,12,3,4,0,12,0,12,69,73,2,3,0,12,2,3
8600000US94568,94568,ZCTA5 94568,52599,514,25204,927,2677,447,235,118,19732,854,177,109,1258,275,3316,494,523,165,2793,484
8600000US94569,94569,ZCTA5 94569,194,119,194,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94571,94571,ZCTA5 94571,9480,535,7533,682,604,209,20,25,684,221,47,68,406,392,186,111,11,20,175,110
8600000US94572,94572,ZCTA5 94572,10174,542,5018,617,1235,265,84,99,2021,409,66,85,751,339,999,418,209,237,790,383
8600000US94573,94573,ZCTA5 94573,20,31,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94574,94574,ZCTA5 94574,9100,509,7805,609,126,84,0,17,140,59,0,17,832,396,197,102,69,82,128,60
8600000US94575,94575,ZCTA5 94575,1174,191,833,145,44,37,8,15,131,61,23,26,23,21,112,51,29,26,83,40
8600000US94576,94576,ZCTA5 94576,107,61,103,61,0,12,0,12,2,4,0,12,2,4,0,12,0,12,0,12
8600000US94577,94577,ZCTA5 94577,47822,948,20848,1216,5434,735,400,161,13023,1100,540,248,4279,920,3298,585,755,312,2543,475
8600000US94578,94578,ZCTA5 94578,40897,1272,15580,1118,8156,898,592,359,10669,1140,273,126,3269,807,2358,600,598,271,1760,531
8600000US94579,94579,ZCTA5 94579,22452,751,7651,824,1651,421,332,181,10532,696,160,141,1305,614,821,275,267,162,554,246
8600000US94580,94580,ZCTA5 94580,30326,1359,14718,1247,1544,485,433,261,7819,837,85,64,4305,906,1422,360,203,101,1219,346
8600000US94582,94582,ZCTA5 94582,41073,839,13292,786,1189,376,89,80,23444,946,215,199,418,207,2426,490,181,134,2245,462
8600000US94583,94583,ZCTA5 94583,35244,820,20904,1057,833,422,248,138,10523,772,24,28,534,183,2178,357,428,199,1750,316
8600000US94585,94585,ZCTA5 94585,29605,230,12239,934,6171,676,190,129,5933,538,230,281,2405,619,2437,521,180,145,2257,496
8600000US94586,94586,ZCTA5 94586,936,188,826,175,4,6,0,12,65,44,3,4,34,66,4,5,0,12,4,5
8600000US94587,94587,ZCTA5 94587,74354,77,15638,1078,3738,586,364,174,39590,1126,1211,354,9201,942,4612,535,1599,298,3013,511
8600000US94588,94588,ZCTA5 94588,35707,918,18331,875,851,422,113,51,14109,918,338,179,494,228,1471,395,199,134,1272,384
8600000US94589,94589,ZCTA5 94589,30833,1083,11067,1079,6898,605,125,104,7355,601,343,208,3333,988,1712,365,256,131,1456,360
8600000US94590,94590,ZCTA5 94590,37036,1001,16469,1073,9598,880,175,107,4679,593,368,196,3166,803,2581,436,229,103,2352,423
8600000US94591,94591,ZCTA5 94591,55232,1087,20607,1260,9284,705,177,123,16482,898,564,404,3524,858,4594,737,555,237,4039,732
8600000US94592,94592,ZCTA5 94592,996,221,411,145,129,103,7,10,285,131,28,44,5,10,131,107,75,94,56,49
8600000US94595,94595,ZCTA5 94595,17632,633,15040,644,423,251,24,27,1511,326,55,67,99,61,480,239,30,29,450,241
8600000US94596,94596,ZCTA5 94596,20881,818,15816,698,300,169,47,54,3049,608,76,61,533,241,1060,404,108,120,952,327
8600000US94597,94597,ZCTA5 94597,23030,1034,16634,909,417,180,13,21,3957,593,135,171,513,324,1361,399,52,50,1309,392
8600000US94598,94598,ZCTA5 94598,27398,817,20621,877,350,186,13,21,4497,524,0,23,191,104,1726,335,182,117,1544,311
8600000US94599,94599,ZCTA5 94599,3117,85,2788,135,64,42,5,8,96,74,0,12,86,105,78,42,6,10,72,43
8600000US94601,94601,ZCTA5 94601,50763,1667,14719,1401,9079,1253,947,404,8599,816,395,285,13944,1627,3080,520,446,224,2634,484
8600000US94602,94602,ZCTA5 94602,30098,954,13316,619,5010,618,409,229,6579,692,116,76,2109,526,2559,506,445,231,2114,424
8600000US94603,94603,ZCTA5 94603,33952,1138,7902,951,10776,817,393,234,1713,390,309,150,11208,1035,1651,389,616,301,1035,238
8600000US94605,94605,ZCTA5 94605,44260,1587,10671,1014,19665,1103,261,130,2774,481,137,108,6321,1173,4431,782,726,252,3705,762
8600000US94606,94606,ZCTA5 94606,38441,1116,10577,894,6965,687,625,254,14232,927,347,202,3693,661,2002,361,386,131,1616,348
8600000US94607,94607,ZCTA5 94607,26904,779,6900,579,8676,621,178,78,7611,583,138,93,1966,501,1435,306,172,79,1263,279
8600000US94608,94608,ZCTA5 94608,30041,926,12948,687,8290,846,180,108,4498,401,169,143,1790,589,2166,515,398,186,1768,466
8600000US94609,94609,ZCTA5 94609,22339,898,11302,722,5538,709,103,65,2053,403,60,60,1142,434,2141,392,405,212,1736,343
8600000US94610,94610,ZCTA5 94610,31354,945,17077,743,5678,698,110,77,4666,712,67,68,1279,282,2477,458,379,162,2098,457
8600000US94611,94611,ZCTA5 94611,38684,892,26438,916,2780,416,104,69,5712,580,241,170,621,286,2788,464,143,76,2645,466
8600000US94612,94612,ZCTA5 94612,16027,960,5474,518,4416,765,155,79,4236,566,28,51,739,227,979,174,228,111,751,151
8600000US94613,94613,ZCTA5 94613,864,141,369,95,50,33,0,12,272,77,8,15,91,37,74,41,19,24,55,39
8600000US94618,94618,ZCTA5 94618,16566,586,12205,616,625,203,12,15,1977,293,70,59,471,261,1206,309,124,107,1082,273
8600000US94619,94619,ZCTA5 94619,24536,1127,9307,707,5274,778,54,37,5541,681,96,65,2108,645,2156,512,313,229,1843,471
8600000US94621,94621,ZCTA5 94621,33557,1682,6014,919,10582,864,148,130,783,279,378,205,14227,1662,1425,406,375,167,1050,384
8600000US94702,94702,ZCTA5 94702,17534,662,9397,578,3347,454,102,68,2347,358,61,53,704,277,1576,258,174,103,1402,240
8600000US94703,94703,ZCTA5 94703,21886,918,12740,694,2772,470,70,45,3404,509,42,64,773,207,2085,425,356,218,1729,447
8600000US94704,94704,ZCTA5 94704,27961,1643,13119,996,1787,562,140,86,9701,927,256,160,1204,260,1754,303,337,170,1417,263
8600000US94705,94705,ZCTA5 94705,13235,547,10433,508,458,153,45,50,1466,287,9,14,240,127,584,176,59,36,525,176
8600000US94706,94706,ZCTA5 94706,21050,230,11262,587,828,284,204,124,5460,546,182,110,1315,512,1799,295,195,100,1604,282
8600000US94707,94707,ZCTA5 94707,12024,415,9510,410,176,89,7,11,1346,209,16,19,163,81,806,231,13,21,793,229
8600000US94708,94708,ZCTA5 94708,11533,594,9413,554,216,109,11,16,1377,263,0,19,73,47,443,132,22,25,421,124
8600000US94709,94709,ZCTA5 94709,11736,648,7405,533,221,98,26,17,2849,451,50,59,386,138,799,191,63,34,736,188
8600000US94710,94710,ZCTA5 94710,7341,509,3993,449,1300,286,136,97,632,140,133,140,517,279,630,230,37,35,593,225
8600000US94720,94720,ZCTA5 94720,3061,264,1108,168,61,39,27,25,1493,225,0,12,169,63,203,72,42,36,161,69
8600000US94801,94801,ZCTA5 94801,29974,1459,12628,1219,4547,703,146,118,2444,805,163,184,8904,1076,1142,348,168,128,974,332
8600000US94803,94803,ZCTA5 94803,25798,950,13325,932,2937,603,49,41,5879,653,205,172,1164,416,2239,501,187,88,2052,494
8600000US94804,94804,ZCTA5 94804,40640,1225,14129,1127,10521,854,78,62,5238,778,190,161,8179,1222,2305,656,511,317,1794,610
8600000US94805,94805,ZCTA5 94805,15076,902,7382,723,2025,401,7,11,2364,354,51,68,2407,621,840,252,185,158,655,212
8600000US94806,94806,ZCTA5 94806,63660,1450,30758,1891,9910,1042,444,239,10904,823,142,133,8260,1294,3242,618,382,153,2860,624
8600000US94850,94850,ZCTA5 94850,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94901,94901,ZCTA5 94901,42398,776,27105,1279,1177,394,178,160,2158,324,0,26,10232,1142,1548,391,226,154,1322,330
8600000US94903,94903,ZCTA5 94903,30872,1024,23271,990,490,337,48,68,2711,411,255,232,1987,750,2110,411,615,314,1495,336
8600000US94904,94904,ZCTA5 94904,12633,485,11303,481,212,136,8,17,452,131,13,22,320,177,325,139,0,19,325,139
8600000US94920,94920,ZCTA5 94920,12851,413,11494,506,59,69,25,38,448,168,12,20,187,134,626,273,0,19,626,273
8600000US94922,94922,ZCTA5 94922,555,272,382,196,12,19,0,12,0,12,0,12,161,200,0,12,0,12,0,12
8600000US94923,94923,ZCTA5 94923,751,231,729,228,0,12,0,12,0,12,0,12,22,32,0,12,0,12,0,12
8600000US94924,94924,ZCTA5 94924,1247,309,1122,293,0,12,0,12,35,29,0,12,0,12,90,58,6,9,84,58
8600000US94925,94925,ZCTA5 94925,9811,40,8322,340,115,97,0,17,513,212,0,17,461,280,400,201,77,104,323,184
8600000US94928,94928,ZCTA5 94928,43663,297,31664,1105,838,296,239,189,2492,495,51,49,5619,1045,2760,590,255,104,2505,572
8600000US94929,94929,ZCTA5 94929,156,77,113,59,0,12,0,12,8,11,0,12,35,45,0,12,0,12,0,12
8600000US94930,94930,ZCTA5 94930,8784,274,7846,376,16,22,32,35,379,248,0,17,25,32,486,177,20,33,466,177
8600000US94931,94931,ZCTA5 94931,8462,350,6919,391,229,124,0,17,144,80,11,13,584,174,575,199,100,81,475,181
8600000US94933,94933,ZCTA5 94933,763,276,654,258,5,11,0,12,0,12,0,12,23,38,81,88,0,12,81,88
8600000US94937,94937,ZCTA5 94937,766,147,687,162,0,12,0,12,10,17,0,12,69,77,0,12,0,12,0,12
8600000US94938,94938,ZCTA5 94938,1033,340,953,335,0,12,0,12,0,12,0,12,0,12,80,92,0,12,80,92
8600000US94939,94939,ZCTA5 94939,7079,270,6219,327,104,83,33,50,410,166,0,17,71,88,242,124,0,17,242,124
8600000US94940,94940,ZCTA5 94940,248,106,217,95,0,12,31,46,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94941,94941,ZCTA5 94941,31389,785,26942,824,218,163,87,96,2146,363,46,49,310,153,1640,456,112,110,1528,456
8600000US94945,94945,ZCTA5 94945,19487,823,14357,865,356,159,0,19,948,207,8,13,2860,907,958,311,234,166,724,284
8600000US94946,94946,ZCTA5 94946,812,127,724,110,10,14,0,12,12,13,0,12,66,66,0,12,0,12,0,12
8600000US94947,94947,ZCTA5 94947,26020,832,20450,951,503,273,84,65,1821,320,22,33,1882,640,1258,335,71,62,1187,333
8600000US94949,94949,ZCTA5 94949,17153,885,11982,813,521,255,31,36,1525,279,29,29,2180,817,885,274,141,121,744,215
8600000US94950,94950,ZCTA5 94950,122,62,112,56,10,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94951,94951,ZCTA5 94951,4489,739,3583,555,97,85,0,12,103,73,0,12,484,524,222,131,0,12,222,131
8600000US94952,94952,ZCTA5 94952,35423,1033,29298,909,425,165,198,118,733,170,119,170,3082,765,1568,336,390,188,1178,306
8600000US94954,94954,ZCTA5 94954,38316,727,29744,975,306,169,118,83,2126,390,44,46,4417,794,1561,365,365,186,1196,300
8600000US94956,94956,ZCTA5 94956,1329,318,1131,284,0,12,18,29,0,12,0,12,180,171,0,12,0,12,0,12
8600000US94957,94957,ZCTA5 94957,1326,239,1269,239,10,13,0,12,28,20,0,12,5,7,14,15,9,13,5,8
8600000US94960,94960,ZCTA5 94960,15812,462,14435,433,101,72,2,5,556,198,26,51,92,70,600,172,145,65,455,161
8600000US94963,94963,ZCTA5 94963,522,226,522,226,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94964,94964,ZCTA5 94964,3447,318,719,141,856,115,60,36,268,262,50,35,1000,158,494,110,111,54,383,92
8600000US94965,94965,ZCTA5 94965,11217,417,8707,414,989,241,28,31,454,151,31,33,638,320,370,195,36,35,334,195
8600000US94970,94970,ZCTA5 94970,717,223,675,212,7,11,0,12,0,12,0,12,15,25,20,36,0,12,20,36
8600000US94971,94971,ZCTA5 94971,398,147,330,134,0,12,0,12,27,37,0,12,0,12,41,59,0,12,41,59
8600000US94972,94972,ZCTA5 94972,22,35,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94973,94973,ZCTA5 94973,1599,341,1565,342,0,12,24,36,0,12,0,12,0,12,10,17,0,12,10,17
8600000US95002,95002,ZCTA5 95002,2032,334,789,225,84,77,0,12,333,152,0,12,768,247,58,56,21,32,37,45
8600000US95003,95003,ZCTA5 95003,25195,1037,22104,986,363,206,109,74,869,213,9,12,392,216,1349,280,205,104,1144,258
8600000US95004,95004,ZCTA5 95004,3978,576,3493,571,0,12,17,27,22,25,0,12,277,224,169,188,140,183,29,40
8600000US95005,95005,ZCTA5 95005,7327,647,6527,614,32,51,65,86,142,69,0,17,176,114,385,250,17,26,368,247
8600000US95006,95006,ZCTA5 95006,9032,703,7911,522,94,68,57,60,176,92,0,17,123,94,671,273,199,166,472,216
8600000US95007,95007,ZCTA5 95007,762,351,727,339,0,12,0,12,0,12,0,12,15,35,20,32,0,12,20,32
8600000US95008,95008,ZCTA5 95008,46251,700,30022,1211,1416,566,271,141,9022,790,180,144,2794,725,2546,445,122,69,2424,430
8600000US95010,95010,ZCTA5 95010,9288,386,7982,510,46,50,13,19,422,218,0,17,249,298,576,250,17,28,559,248
8600000US95012,95012,ZCTA5 95012,10639,1139,6135,1104,135,126,0,19,253,179,0,19,3927,1072,189,125,74,98,115,77
8600000US95013,95013,ZCTA5 95013,79,58,75,57,0,12,0,12,0,12,0,12,0,12,4,6,4,6,0,12
8600000US95014,95014,ZCTA5 95014,62682,426,17652,817,522,342,94,68,41627,954,214,178,756,321,1817,348,199,102,1618,318
8600000US95017,95017,ZCTA5 95017,612,119,516,116,0,12,12,13,38,21,0,12,40,54,6,9,0,12,6,9
8600000US95018,95018,ZCTA5 95018,7078,694,6391,662,57,54,15,24,162,108,27,40,143,96,283,122,11,17,272,121
8600000US95019,95019,ZCTA5 95019,6915,1192,4254,913,83,92,0,17,106,78,0,17,2287,957,185,135,32,39,153,127
8600000US95020,95020,ZCTA5 95020,63251,715,46688,1601,1012,400,540,197,4242,580,0,29,7748,1410,3021,665,966,358,2055,508
8600000US95023,95023,ZCTA5 95023,51846,514,42194,1070,431,75,426,183,1552,138,98,63,4722,828,2423,439,860,278,1563,313
8600000US95030,95030,ZCTA5 95030,13075,593,10966,656,126,98,94,144,1335,295,0,19,115,86,439,156,13,18,426,157
8600000US95032,95032,ZCTA5 95032,26437,607,20156,797,403,213,31,45,4145,543,28,34,377,188,1297,285,124,119,1173,245
8600000US95033,95033,ZCTA5 95033,9805,569,8807,528,24,24,0,17,456,179,27,43,128,73,363,147,21,25,342,143
8600000US95035,95035,ZCTA5 95035,75614,86,12464,1051,2365,649,332,205,50484,965,548,300,6005,923,3416,640,914,455,2502,503
8600000US95037,95037,ZCTA5 95037,50210,756,36684,1314,891,277,308,177,5125,619,64,55,4082,953,3056,549,587,180,2469,509
8600000US95039,95039,ZCTA5 95039,1063,360,686,297,0,12,11,20,50,61,0,12,312,195,4,9,0,12,4,9
8600000US95041,95041,ZCTA5 95041,427,427,427,427,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95043,95043,ZCTA5 95043,663,102,625,107,6,12,0,12,5,7,0,12,20,15,7,7,3,5,4,5
8600000US95045,95045,ZCTA5 95045,4274,452,3699,420,5,9,0,12,91,77,26,26,296,192,157,111,49,41,108,101
8600000US95046,95046,ZCTA5 95046,6282,754,4540,597,161,170,17,19,392,153,287,387,655,268,230,146,57,72,173,125
8600000US95050,95050,ZCTA5 95050,38479,1033,21028,1096,1415,430,74,76,9721,894,560,369,3441,898,2240,557,352,199,1888,540
8600000US95051,95051,ZCTA5 95051,57087,1100,21220,1046,1826,541,254,123,27035,1041,340,253,3556,1069,2856,546,412,165,2444,522
8600000US95053,95053,ZCTA5 95053,3532,304,2162,284,151,58,9,12,743,201,0,12,87,65,380,98,73,55,307,102
8600000US95054,95054,ZCTA5 95054,24835,853,7569,968,1043,475,37,33,14150,919,20,22,1009,370,1007,265,168,118,839,248
8600000US95060,95060,ZCTA5 95060,47369,1251,38173,1288,715,210,434,216,3136,489,39,41,1869,657,3003,571,649,316,2354,427
8600000US95062,95062,ZCTA5 95062,37728,1505,31873,1521,247,106,114,74,1063,304,78,66,2797,896,1556,403,232,138,1324,342
8600000US95064,95064,ZCTA5 95064,9993,630,5426,433,247,91,30,26,2834,295,40,50,687,172,729,146,73,59,656,132
8600000US95065,95065,ZCTA5 95065,8461,556,7122,601,102,82,9,14,232,76,19,29,426,291,551,241,97,56,454,228
8600000US95066,95066,ZCTA5 95066,15429,589,13748,597,33,34,88,98,786,215,0,19,157,104,617,259,23,30,594,262
8600000US95070,95070,ZCTA5 95070,31420,249,15171,699,227,121,160,99,14661,739,11,17,195,120,995,254,53,57,942,253
8600000US95073,95073,ZCTA5 95073,11491,835,9912,802,76,56,11,18,227,94,0,19,770,339,495,180,63,61,432,158
8600000US95075,95075,ZCTA5 95075,425,116,413,119,0,12,0,12,5,7,0,12,3,6,4,8,0,12,4,8
8600000US95076,95076,ZCTA5 95076,87781,2128,53440,2404,340,191,794,349,2424,374,66,83,28168,2642,2549,564,767,387,1782,427
8600000US95110,95110,ZCTA5 95110,19451,1010,7687,897,698,241,187,125,2645,569,20,24,7242,1065,972,279,427,223,545,191
8600000US95111,95111,ZCTA5 95111,64891,1808,24421,2079,1602,467,371,206,22341,1412,245,223,12651,1908,3260,611,930,319,2330,511
8600000US95112,95112,ZCTA5 95112,62039,2106,22391,1551,2825,548,665,338,15276,1085,354,265,16512,1942,4016,801,1171,482,2845,560
8600000US95113,95113,ZCTA5 95113,1759,287,916,178,272,190,0,12,529,140,0,12,32,29,10,17,0,12,10,17
8600000US95116,95116,ZCTA5 95116,56243,1438,13488,1424,1293,369,541,284,14054,928,212,124,24769,1572,1886,420,817,295,1069,331
8600000US95117,95117,ZCTA5 95117,29338,1362,15592,1527,1759,667,25,41,7140,623,412,366,3499,997,911,331,123,96,788,303
8600000US95118,95118,ZCTA5 95118,31799,841,21069,856,730,294,67,46,5528,536,125,129,2025,531,2255,501,347,141,1908,512
8600000US95119,95119,ZCTA5 95119,10754,587,6821,674,494,330,112,123,1885,549,11,19,782,318,649,203,37,34,612,201
8600000US95120,95120,ZCTA5 95120,37937,681,22257,726,462,232,61,57,12744,528,76,73,416,189,1921,377,152,90,1769,369
8600000US95121,95121,ZCTA5 95121,38909,1047,10520,948,1266,313,369,174,21529,837,223,174,3140,550,1862,438,617,233,1245,352
8600000US95122,95122,ZCTA5 95122,58057,1341,15000,1255,1233,299,391,212,20740,864,758,379,18178,1282,1757,493,748,245,1009,408
8600000US95123,95123,ZCTA5 95123,66858,1325,38002,1338,3002,597,256,112,15032,1119,62,42,5753,1020,4751,705,756,236,3995,676
8600000US95124,95124,ZCTA5 95124,50055,1367,35025,1541,704,336,264,148,9843,787,19,32,1421,508,2779,427,284,140,2495,417
8600000US95125,95125,ZCTA5 95125,54802,1422,37113,1413,1081,370,371,156,7667,753,115,141,5083,1025,3372,463,956,279,2416,366
8600000US95126,95126,ZCTA5 95126,35758,1237,19028,928,1863,435,245,163,5835,619,0,26,5897,1149,2890,588,634,305,2256,486
8600000US95127,95127,ZCTA5 95127,66686,1662,19698,1383,1308,373,517,219,16289,979,295,251,25917,1588,2662,446,1063,315,1599,341
8600000US95128,95128,ZCTA5 95128,37301,1134,21018,1254,1654,385,130,80,5693,694,210,129,6448,1170,2148,470,360,145,1788,435
8600000US95129,95129,ZCTA5 95129,40231,966,11258,947,547,204,59,74,26194,1209,24,36,891,477,1258,411,227,162,1031,363
8600000US95130,95130,ZCTA5 95130,14293,728,7874,624,306,202,18,20,4629,466,38,41,696,282,732,241,277,181,455,159
8600000US95131,95131,ZCTA5 95131,30540,1124,5067,832,794,507,180,130,20808,1005,70,75,2474,622,1147,325,283,167,864,305
8600000US95132,95132,ZCTA5 95132,40854,975,8525,749,896,345,157,90,26018,999,40,39,3240,678,1978,390,345,154,1633,351
8600000US95133,95133,ZCTA5 95133,28905,1198,4776,595,419,172,87,65,17885,1031,95,64,4726,1069,917,287,350,261,567,166
8600000US95134,95134,ZCTA5 95134,23984,1032,7792,966,900,286,15,23,12082,875,0,23,2123,690,1072,339,289,184,783,293
8600000US95135,95135,ZCTA5 95135,22415,748,7450,542,403,186,68,61,12917,725,132,103,518,149,927,285,282,176,645,243
8600000US95136,95136,ZCTA5 95136,45754,1534,23780,1311,1903,515,573,279,12963,1103,198,168,2756,637,3581,737,830,456,2751,614
8600000US95138,95138,ZCTA5 95138,20146,867,7187,716,703,276,14,24,9889,785,37,56,1159,405,1157,342,411,238,746,249
8600000US95139,95139,ZCTA5 95139,7108,336,4327,366,132,101,0,17,1084,181,0,17,745,315,820,297,143,128,677,257
8600000US95140,95140,ZCTA5 95140,70,50,54,35,16,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95148,95148,ZCTA5 95148,49780,1080,9904,1042,1527,371,235,227,29241,952,301,253,6736,1153,1836,415,682,220,1154,338
8600000US95202,95202,ZCTA5 95202,6295,648,2706,603,1400,344,191,132,814,313,0,17,703,426,481,242,142,128,339,174
8600000US95203,95203,ZCTA5 95203,15779,962,8803,840,1943,451,164,103,826,256,54,99,2768,746,1221,279,48,56,1173,285
8600000US95204,95204,ZCTA5 95204,28486,950,17397,1102,1965,460,233,133,2630,376,52,66,2429,550,3780,675,525,181,3255,636
8600000US95205,95205,ZCTA5 95205,36773,1341,19499,1446,2457,437,271,135,2335,556,151,135,9437,1192,2623,947,278,129,2345,928
8600000US95206,95206,ZCTA5 95206,64836,2099,29338,1986,7747,835,459,272,11392,951,159,157,12305,1551,3436,669,545,253,2891,602
8600000US95207,95207,ZCTA5 95207,50653,1248,22529,1284,6637,836,377,263,8004,956,361,181,3159,657,9586,1315,441,191,9145,1359
8600000US95209,95209,ZCTA5 95209,43768,1488,19136,1405,4847,878,130,96,10689,1319,338,241,4030,872,4598,708,652,266,3946,668
8600000US95210,95210,ZCTA5 95210,41724,1143,14266,928,4913,610,198,108,14519,915,606,408,3591,636,3631,765,639,358,2992,723
8600000US95211,95211,ZCTA5 95211,1636,253,875,140,36,25,12,16,639,136,7,13,10,12,57,30,9,15,48,29
8600000US95212,95212,ZCTA5 95212,27512,2125,8489,1199,1508,603,42,56,11900,1835,615,424,2636,1126,2322,860,311,315,2011,843
8600000US95215,95215,ZCTA5 95215,24250,1305,15105,1327,517,350,170,99,619,302,64,55,6346,1097,1429,533,354,245,1075,485
8600000US95219,95219,ZCTA5 95219,29238,1201,16118,1055,3050,514,76,91,5681,786,144,196,1480,406,2689,698,482,240,2207,652
8600000US95220,95220,ZCTA5 95220,7288,827,5977,792,2,4,10,22,134,101,0,17,238,224,927,457,9,12,918,457
8600000US95222,95222,ZCTA5 95222,5017,298,4682,264,0,17,28,32,17,19,36,59,36,55,218,143,0,17,218,143
8600000US95223,95223,ZCTA5 95223,3004,488,2886,473,0,12,10,15,42,30,0,12,20,30,46,51,0,12,46,51
8600000US95224,95224,ZCTA5 95224,184,117,176,116,0,12,0,12,0,12,0,12,0,12,8,14,0,12,8,14
8600000US95225,95225,ZCTA5 95225,436,309,246,144,0,12,138,188,31,54,0,12,0,12,21,39,0,12,21,39
8600000US95226,95226,ZCTA5 95226,15,24,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95227,95227,ZCTA5 95227,806,376,465,203,0,12,7,11,0,12,0,12,294,329,40,50,0,12,40,50
8600000US95228,95228,ZCTA5 95228,4452,405,4203,401,0,12,0,12,100,72,0,12,78,82,71,64,0,12,71,64
8600000US95230,95230,ZCTA5 95230,564,339,539,336,0,12,0,12,4,9,0,12,21,35,0,12,0,12,0,12
8600000US95231,95231,ZCTA5 95231,4863,615,3189,572,406,134,79,83,241,129,25,26,680,253,243,140,76,85,167,114
8600000US95232,95232,ZCTA5 95232,105,73,105,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95233,95233,ZCTA5 95233,539,226,539,226,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95234,95234,ZCTA5 95234,110,143,110,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95236,95236,ZCTA5 95236,4447,489,3361,487,73,94,23,20,15,26,0,12,190,179,785,394,86,89,699,398
8600000US95237,95237,ZCTA5 95237,3189,386,2376,320,0,12,21,20,112,97,0,12,236,133,444,246,26,38,418,251
8600000US95240,95240,ZCTA5 95240,48282,1143,28742,1227,590,263,280,174,4340,690,42,51,5421,1050,8867,1221,270,123,8597,1221
8600000US95242,95242,ZCTA5 95242,26349,813,20716,946,471,388,208,159,1457,368,178,235,1167,502,2152,478,258,168,1894,501
8600000US95245,95245,ZCTA5 95245,2005,504,1942,507,3,5,15,22,0,12,0,12,0,12,45,44,10,17,35,34
